,nr cam,mp,parter,et1-2,et3+,etaj max,typ_decom,bloc nou,Price/Surface,Price,WebPage
4755,7,210,1,0,0,0,1,0,3857.14,810000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/dorobanti/apartament-de-vanzare-7-camere-X5LL10039?lista=2349706&listing=1
4756,3,70,0,1,0,2,1,1,1771.43,124000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-3-camere-XAVC1000E?lista=2349706&listing=1
4757,2,60,0,0,1,7,1,0,1354.17,81250,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/sebastian/apartament-de-vanzare-2-camere-XV0J00QGH?lista=2349706&listing=1
4758,2,66,0,0,1,8,0,1,1193.94,78800,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-2-camere-X8JP0002K?lista=2349706&listing=1
4759,2,42,1,0,0,0,1,1,1297.62,54500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/berceni/apartament-de-vanzare-2-camere-X17L100V5?lista=2349706&listing=1
4760,2,55,0,0,1,4,1,0,1325.45,72900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/dristor/apartament-de-vanzare-2-camere-X9DA000G2?lista=2349706&listing=1
4761,3,87,0,0,1,9,0,1,1896.55,165000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-3-camere-X3H71002A?lista=2349706&listing=1
4762,1,42,0,1,0,1,1,1,1000,42000,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/berceni/garsoniera-de-vanzare-X53U00086?lista=2349706&listing=1
4763,2,45,0,1,0,2,0,1,800,36000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/militari/apartament-de-vanzare-2-camere-XA1900001?lista=2349706&listing=1
4764,5,260,0,1,0,1,1,0,2884.62,750000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/floreasca/apartament-de-vanzare-5-camere-X9UM0000F?lista=2349706&listing=1
4765,1,45,0,0,1,4,1,1,1388.36,62476,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/parcul-carol/garsoniera-de-vanzare-XV0I00KA7?lista=2349706&listing=1
4766,2,55,0,0,1,3,1,0,2181.82,120000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/dorobanti/apartament-de-vanzare-2-camere-XA1V1001F?lista=2349706&listing=1
4767,1,41,0,0,1,3,1,0,1312.2,53800,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/tei/garsoniera-de-vanzare-XAI0000EI?lista=2349706&listing=1
4768,1,34,0,0,1,6,0,1,2147.06,73000,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/dacia/garsoniera-de-vanzare-XA5P0001K?lista=2349706&listing=1
4769,3,71,0,0,1,4,0,1,1019.44,72380,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/militari/apartament-de-vanzare-3-camere-X3B21001S?lista=2349706&listing=1
4770,3,91,1,0,0,0,0,0,1373.63,125000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/sisesti/apartament-de-vanzare-3-camere-X64O10007?lista=2349706&listing=1
4771,2,58,0,0,1,6,1,1,1844.83,107000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/matei-voievod/apartament-de-vanzare-2-camere-X6581009O?lista=2349706&listing=1
4772,2,58,0,1,0,1,1,1,1627.59,94400,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pajura/apartament-de-vanzare-2-camere-XC9U00006?lista=2349706&listing=1
4773,1,39,0,0,1,3,1,0,1641.03,64000,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/vitan-mall/garsoniera-de-vanzare-X3HJ0002C?lista=2349706&listing=1
4774,3,96,1,0,0,0,1,1,1217.71,116900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-3-camere-XBIJ0000E?lista=2349706&listing=1
4775,2,51.95,0,1,0,2,1,1,1123.2,58350,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/metalurgiei/apartament-de-vanzare-2-camere-X53U0007F?lista=2349706&listing=1
4776,2,56,0,0,1,6,0,1,2133.93,119500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/aviatiei/apartament-de-vanzare-2-camere-X6C11000B?lista=2349706&listing=1
4777,3,121,1,0,0,0,1,1,801.65,97000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/giulesti/apartament-de-vanzare-3-camere-XA771004K?lista=2349706&listing=1
4778,3,58,0,1,0,1,0,0,1758.62,102000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/mosilor/apartament-de-vanzare-3-camere-X3HJ00025?lista=2349706&listing=1
4779,2,54,0,1,0,2,1,1,1064.81,57500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/ghencea/apartament-de-vanzare-2-camere-X9TP1001E?lista=2349706&listing=1
4780,1,30,0,1,0,2,1,0,1300,39000,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/vitan/garsoniera-de-vanzare-X3T60002C?lista=2349706&listing=1
4781,3,99,0,0,1,4,1,1,1412.12,139800,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/parcul-carol/apartament-de-vanzare-3-camere-X7QH000EB?lista=2349706&listing=1
4782,4,87,0,0,1,9,1,0,908.05,79000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/titan/apartament-de-vanzare-4-camere-X17L1004V?lista=2349706&listing=1
4783,2,39,0,1,0,1,0,1,1023.08,39900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/aparatorii-patriei/apartament-de-vanzare-2-camere-XC5P0001F?lista=2349706&listing=1
4784,2,81,0,1,0,1,0,0,2592.59,210000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/herastrau/apartament-de-vanzare-2-camere-X6311001I?lista=2349706&listing=1
4785,3,83,0,1,0,1,1,1,962.65,79900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/berceni/apartament-de-vanzare-3-camere-X53U00039?lista=2349706&listing=1
4786,3,90,0,0,1,3,1,1,1144.44,103000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/berceni/apartament-de-vanzare-3-camere-XA3B0001L?lista=2349706&listing=1
4787,3,68,0,0,1,8,0,0,1161.76,79000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/oltenitei/apartament-de-vanzare-3-camere-X0O30002Q?lista=2349706&listing=1
4788,3,82,0,0,1,3,1,1,1207.32,99000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/drumul-taberei/apartament-de-vanzare-3-camere-X3B210023?lista=2349706&listing=1
4789,2,60,0,0,1,7,1,0,1998.33,119900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/unirii/apartament-de-vanzare-2-camere-X3PR1001T?lista=2349706&listing=1
4790,3,84,0,0,1,4,0,1,1011.9,85000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/berceni/apartament-de-vanzare-3-camere-XAO40001K?lista=2349706&listing=1
4791,3,75.56,1,0,0,0,1,1,1455.8,110000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/theodor-pallady/apartament-de-vanzare-3-camere-XANO101HH?lista=2349706&listing=1
4792,3,109,0,1,0,2,0,0,1467.89,160000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/cismigiu/apartament-de-vanzare-3-camere-XB6L0000C?lista=2349706&listing=1
4793,2,59,1,0,0,0,1,0,1296.61,76500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/sebastian/apartament-de-vanzare-2-camere-XV0J00S7R?lista=2349706&listing=1
4794,1,39,0,1,0,2,1,1,2048.72,79900,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/nerva-traian/garsoniera-de-vanzare-XC7H10063?lista=2349706&listing=1
4795,2,67,0,0,1,3,0,1,3507.46,235000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/p-ta-victoriei/apartament-de-vanzare-2-camere-XV0J00R9P?lista=2349706&listing=1
4796,2,50,0,1,0,2,1,1,890,44500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/militari/apartament-de-vanzare-2-camere-XALQ100S0?lista=2349706&listing=1
4797,3,128.6,0,1,0,1,1,1,1127.53,145000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-3-camere-XBHQ10009?lista=2349706&listing=1
4798,2,46.28,0,1,0,1,0,1,1586.04,73402,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/13-septembrie/apartament-de-vanzare-2-camere-X9TP1002J?lista=2349706&listing=1
4799,2,52,0,1,0,1,1,1,1394.23,72500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-2-camere-X9MM00012?lista=2349706&listing=1
4800,3,70.3,0,1,0,2,1,1,1429.59,100500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/basarabia/apartament-de-vanzare-3-camere-X2G71002K?lista=2349706&listing=1
4801,3,62,0,1,0,1,1,1,2887.1,179000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/banu-manta/apartament-de-vanzare-3-camere-XA4T10008?lista=2349706&listing=1
4802,1,40,0,1,0,2,1,1,1747.5,69900,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/parcul-carol/garsoniera-de-vanzare-X7991005V?lista=2349706&listing=1
4803,3,71,0,1,0,2,1,1,1183.1,84000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/1-decembrie-1918/apartament-de-vanzare-3-camere-X9LO1001R?lista=2349706&listing=1
4804,4,115,1,0,0,0,1,1,1956.52,225000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/calea-calarasilor/apartament-de-vanzare-4-camere-X6VA00023?lista=2349706&listing=1
4805,2,61.58,0,0,1,3,1,1,852.55,52500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/fundeni/apartament-de-vanzare-2-camere-X0IJ104TN?lista=2349706&listing=1
4806,2,59,1,0,0,0,1,1,1355.93,80000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/sisesti/apartament-de-vanzare-2-camere-X78E1001R?lista=2349706&listing=1
4807,2,50,0,0,1,3,0,1,1440,72000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/1-mai/apartament-de-vanzare-2-camere-X7AL00025?lista=2349706&listing=1
4808,1,20,0,0,1,3,0,0,1675,33500,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/vitan-mall/garsoniera-de-vanzare-X9AM1000R?lista=2349706&listing=1
4809,3,81.9,0,1,0,1,1,1,1746.03,143000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/baneasa/apartament-de-vanzare-3-camere-X81V0000T?lista=2349706&listing=1
4810,4,81,0,0,1,6,0,0,1481.48,120000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/dristor/apartament-de-vanzare-4-camere-X9DA000HK?lista=2349706&listing=1
4811,3,112,0,0,1,3,1,1,1160.71,129999,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/damaroaia/apartament-de-vanzare-3-camere-X5QB101BJ?lista=2349706&listing=1
4812,2,52,1,0,0,0,1,0,1057.69,55000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/antiaeriana/apartament-de-vanzare-2-camere-XAN000008?lista=2349706&listing=1
4813,2,85,1,0,0,0,0,0,2823.53,240000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/nordului/apartament-de-vanzare-2-camere-X5QB100TT?lista=2349706&listing=1
4814,2,57.3,0,0,1,5,1,1,1483.42,85000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/tineretului/apartament-de-vanzare-2-camere-X4VB0000B?lista=2349706&listing=1
4815,3,71,0,0,1,7,0,0,1112.68,79000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/lujerului/apartament-de-vanzare-3-camere-XV0K002SN?lista=2349706&listing=1
4816,2,44,0,0,1,5,0,1,1522.73,67000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/baneasa/apartament-de-vanzare-2-camere-X52S1002K?lista=2349706&listing=1
4817,4,78,0,0,1,7,0,0,974.36,76000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/rahova/apartament-de-vanzare-4-camere-X1FP10032?lista=2349706&listing=1
4818,2,59,0,0,1,4,1,1,1211.86,71500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/theodor-pallady/apartament-de-vanzare-2-camere-X53U0005G?lista=2349706&listing=1
4819,2,54,1,0,0,0,0,0,1211.11,65400,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/bucurestii-noi/apartament-de-vanzare-2-camere-XV0J00989?lista=2349706&listing=1
4820,3,67,1,0,0,0,0,0,1149.25,77000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/bucur-obor/apartament-de-vanzare-sau-de-inchiriat-3-camere-X80P1003U?lista=2349706&listing=1
4821,2,39,0,0,1,4,0,0,1153.82,44999,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/cismigiu/apartament-de-vanzare-2-camere-XBO310034?lista=2349706&listing=1
4822,2,64,0,1,0,1,1,1,1300,83200,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-2-camere-X7QH00099?lista=2349706&listing=1
4823,3,75.83,0,1,0,2,1,1,2306.47,174900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/baneasa/apartament-de-vanzare-3-camere-XANO101I5?lista=2349706&listing=1
4824,2,51,0,0,1,7,1,0,1058.82,54000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/giurgiului/apartament-de-vanzare-2-camere-X7AC0001H?lista=2349706&listing=1
4825,2,45,0,1,0,2,1,0,1322.22,59500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/1-decembrie-1918/apartament-de-vanzare-2-camere-XC9L0000C?lista=2349706&listing=1
4826,4,155,0,1,0,2,0,0,3218.06,498800,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/nordului/apartament-de-vanzare-4-camere-XC6R10044?lista=2349706&listing=1
4827,4,84,0,0,1,6,0,0,1214.29,102000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/dristor/apartament-de-vanzare-4-camere-X9DA00075?lista=2349706&listing=1
4828,4,230,0,0,1,3,1,1,5869.57,1350000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/primaverii/apartament-de-vanzare-4-camere-XV0G00GHR?lista=2349706&listing=1
4829,2,64.13,0,0,1,3,0,0,966.63,61990,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/romana/apartament-de-vanzare-2-camere-XBDF1000E?lista=2349706&listing=1
4830,4,202,0,0,1,3,1,1,6678.22,1349000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/primaverii/apartament-de-vanzare-4-camere-XAN110073?lista=2349706&listing=1
4831,3,86,0,1,0,1,1,1,1680.23,144500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/baneasa/apartament-de-vanzare-3-camere-XANO101HE?lista=2349706&listing=1
4832,2,51,0,0,1,6,0,0,1470.59,75000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/baba-novac/apartament-de-vanzare-2-camere-XV0K008HV?lista=2349706&listing=1
4833,2,48,0,0,1,4,0,0,1310.42,62900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/lujerului/apartament-de-vanzare-2-camere-X17L100OE?lista=2349706&listing=1
4834,3,81.11,0,1,0,1,1,1,1121.93,91000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/theodor-pallady/apartament-de-vanzare-3-camere-X9PU10011?lista=2349706&listing=1
4835,2,56.18,0,1,0,2,0,1,2438.59,137000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/baneasa/apartament-de-vanzare-2-camere-XANO100CH?lista=2349706&listing=1
4836,3,190.59,0,0,1,15,1,1,1568.81,299000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/tei/penthouse-de-vanzare-3-camere-XASN0000G?lista=2349706&listing=1
4837,1,31,0,1,0,1,1,1,919.35,28500,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/militari/garsoniera-de-vanzare-XALQ100RP?lista=2349706&listing=1
4838,1,33,0,0,1,4,0,0,1672.73,55200,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/tei/garsoniera-de-vanzare-X8LM000A6?lista=2349706&listing=1
4839,2,61,0,1,0,2,1,1,1049.18,64000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/theodor-pallady/apartament-de-vanzare-2-camere-XBPM0002V?lista=2349706&listing=1
4840,4,90,0,0,1,6,1,0,1354.44,121900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/stefan-cel-mare/apartament-de-vanzare-sau-de-inchiriat-4-camere-X658100JN?lista=2349706&listing=1
4841,2,61,0,0,1,10,0,1,2442.62,149000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/barbu-vacarescu/apartament-de-vanzare-sau-de-inchiriat-2-camere-X7991005D?lista=2349706&listing=1
4842,2,55.7,0,1,0,1,1,1,1047.61,58352,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/colentina/apartament-de-vanzare-2-camere-XC2M00028?lista=2349706&listing=1
4843,2,60,0,1,0,1,1,1,2100,126000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/domenii/apartament-de-vanzare-2-camere-X9I6100QV?lista=2349706&listing=1
4844,2,55,1,0,0,0,1,1,903.27,49680,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/prelungirea-ghencea/apartament-de-vanzare-2-camere-X92O1003R?lista=2349706&listing=1
4845,2,62.15,0,0,1,4,1,1,1149.64,71450,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/militari/apartament-de-vanzare-2-camere-X3B210027?lista=2349706&listing=1
4846,3,70,0,0,1,8,1,0,1157.14,81000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/berceni/apartament-de-vanzare-3-camere-X88L000A1?lista=2349706&listing=1
4847,3,84,0,0,1,5,1,0,1065.48,89500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/13-septembrie/apartament-de-vanzare-3-camere-X17L101V8?lista=2349706&listing=1
4848,3,87,0,1,0,1,1,1,2297.7,199900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/eminescu/apartament-de-vanzare-3-camere-X97C00016?lista=2349706&listing=1
4849,3,87.17,0,0,1,6,1,0,1290.58,112500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/doamna-ghica/apartament-de-vanzare-3-camere-XBO40000Q?lista=2349706&listing=1
4850,2,50,0,0,1,3,0,0,1480,74000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/titan/apartament-de-vanzare-2-camere-X17L1018P?lista=2349706&listing=1
4851,4,89,0,1,0,1,0,0,1039.33,92500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/rahova/apartament-de-vanzare-4-camere-X17L10028?lista=2349706&listing=1
4852,3,93.8,0,0,1,5,1,1,3400.85,319000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/floreasca/apartament-de-vanzare-3-camere-X9S7101GI?lista=2349706&listing=1
4853,4,150,0,1,0,1,1,0,1066.67,160000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/dudesti/apartament-de-vanzare-4-camere-X9JS100F4?lista=2349706&listing=1
4854,3,76,0,0,1,7,1,0,1032.89,78500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/13-septembrie/apartament-de-vanzare-3-camere-X3HJ0002P?lista=2349706&listing=1
4855,2,52,0,1,0,2,0,1,1057.69,55000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/prelungirea-ghencea/apartament-de-vanzare-2-camere-X7PM0002I?lista=2349706&listing=1
4856,3,91,0,0,1,3,1,0,1978.02,180000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/decebal/apartament-de-vanzare-3-camere-XAB70002D?lista=2349706&listing=1
4857,3,77,0,1,0,1,1,1,1214.29,93500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/berceni/apartament-de-vanzare-3-camere-X6GQ0001B?lista=2349706&listing=1
4858,10,608,0,1,0,2,1,0,1973.68,1200000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/dorobanti/apartament-de-vanzare-10-camere-XAK010002?lista=2349706&listing=1
4859,2,54.3,0,0,1,5,0,1,2817.68,153000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/floreasca/apartament-de-vanzare-2-camere-X2F710081?lista=2349706&listing=1
4860,2,57,0,0,1,9,0,0,1385.96,79000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/tineretului/apartament-de-vanzare-2-camere-X3HJ0003D?lista=2349706&listing=1
4861,3,85,0,1,0,2,0,0,3705.88,315000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/aviatorilor/apartament-de-vanzare-3-camere-X2F71006S?lista=2349706&listing=1
4862,4,99.2,0,1,0,1,1,1,1743.95,173000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/baneasa/apartament-de-vanzare-4-camere-X81V0000V?lista=2349706&listing=1
4863,2,74,0,1,0,1,0,1,1890.54,139900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/iancu-nicolae/apartament-de-vanzare-2-camere-XV0J00VKT?lista=2349706&listing=1
4864,2,51,0,0,1,8,1,0,1223.53,62400,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pantelimon/apartament-de-vanzare-2-camere-X17L100EP?lista=2349706&listing=1
4865,1,28,0,0,1,8,1,0,1267.86,35500,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/costin-georgian/garsoniera-de-vanzare-XC1U0001J?lista=2349706&listing=1
4866,4,80,0,0,1,5,0,0,1468.75,117500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/vitan/apartament-de-vanzare-4-camere-X8L60002I?lista=2349706&listing=1
4867,2,49,0,0,1,6,0,0,1500,73500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/politehnica/apartament-de-vanzare-2-camere-X96F10012?lista=2349706&listing=1
4868,2,50,0,0,1,3,1,0,1138,56900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/drumul-taberei/apartament-de-vanzare-2-camere-XBN20007C?lista=2349706&listing=1
4869,4,248,0,0,1,11,1,1,4818.55,1195000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/herastrau/penthouse-de-vanzare-4-camere-X9V60007M?lista=2349706&listing=1
4870,3,122,1,0,0,0,1,1,1169.25,142648,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/calea-calarasilor/apartament-de-vanzare-3-camere-X6PB1000T?lista=2349706&listing=1
4871,2,52.59,0,0,1,5,1,1,1128.54,59350,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/theodor-pallady/apartament-de-vanzare-2-camere-X9PU10044?lista=2349706&listing=1
4872,4,92,1,0,0,0,1,0,1413.04,130000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/vitan-mall/apartament-de-vanzare-4-camere-X3HJ00039?lista=2349706&listing=1
4873,1,36,0,0,1,10,1,1,1583.33,57000,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/lujerului/garsoniera-de-vanzare-X17L100I0?lista=2349706&listing=1
4874,2,35,0,0,1,9,1,0,1314.29,46000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/drumul-taberei/apartament-de-vanzare-2-camere-XAND0000R?lista=2349706&listing=1
4875,3,105,0,1,0,1,0,1,2000,210000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/calea-victoriei/apartament-de-vanzare-3-camere-X81C1003I?lista=2349706&listing=1
4876,3,80,0,0,1,6,1,1,3100,248000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/aviatiei/apartament-de-vanzare-3-camere-XBSP1001N?lista=2349706&listing=1
4877,2,60,0,0,1,9,1,0,2131.67,127900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/p-ta-alba-iulia/apartament-de-vanzare-2-camere-X7NU1005A?lista=2349706&listing=1
4878,4,91,0,1,0,1,1,1,1483.52,135000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-4-camere-X49J00066?lista=2349706&listing=1
4879,2,38,0,0,1,8,0,0,1263.16,48000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/berceni/apartament-de-vanzare-2-camere-XV0J00UTN?lista=2349706&listing=1
4880,2,50,1,0,0,0,1,1,880,44000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/militari/apartament-de-vanzare-2-camere-XC3O00005?lista=2349706&listing=1
